time,Satellite_No.,Satellite_Angle,Satellite_Azimuth,C/No,lan,lon,alt
115337,10,68,208,37,2459.581,12117.5963,116.3
115337,28,47,291,32,2459.581,12117.5963,116.3
115337,31,24,262,31,2459.581,12117.5963,116.3
115337,26,17,209,20,2459.581,12117.5963,116.3
115342,10,68,208,37,2459.581,12117.5963,116.3
115342,28,47,291,33,2459.581,12117.5963,116.3
115342,31,24,262,31,2459.581,12117.5963,116.3
115342,26,17,209,20,2459.581,12117.5963,116.3
115347,10,67,208,37,2459.581,12117.5963,116.3
115347,28,47,292,33,2459.581,12117.5963,116.3
115347,31,24,262,31,2459.581,12117.5963,116.3
115352,10,67,208,37,2459.581,12117.5963,116.3
115352,28,47,292,33,2459.581,12117.5963,116.3
115352,23,35,166,26,2459.581,12117.5963,116.3
115352,31,24,262,31,2459.581,12117.5963,116.3
115352,24,0,62,15,2459.581,12117.5963,116.3
115357,10,67,208,37,2459.581,12117.5963,116.3
115357,28,47,292,33,2459.581,12117.5963,116.3
115357,23,35,166,25,2459.581,12117.5963,116.3
115357,31,24,262,30,2459.581,12117.5963,116.3
115357,29,10,129,14,2459.581,12117.5963,116.3
115402,10,67,208,38,2459.581,12117.5963,116.3
115402,23,35,166,26,2459.581,12117.5963,116.3
115402,31,24,262,30,2459.581,12117.5963,116.3
115402,26,17,209,18,2459.581,12117.5963,116.3
115407,10,67,207,37,2459.581,12117.5963,116.3
115407,28,47,292,32,2459.581,12117.5963,116.3
115407,23,34,166,26,2459.581,12117.5963,116.3
115407,31,24,263,30,2459.581,12117.5963,116.3
115412,10,67,207,37,2459.581,12117.5963,116.3
115412,28,47,292,32,2459.581,12117.5963,116.3
115412,23,34,166,26,2459.581,12117.5963,116.3
115412,31,24,263,30,2459.581,12117.5963,116.3
115412,24,0,62,16,2459.581,12117.5963,116.3
115417,10,67,207,36,2459.581,12117.5963,116.3
115417,28,47,292,32,2459.581,12117.5963,116.3
115417,23,34,166,26,2459.581,12117.5963,116.3
115417,31,24,263,30,2459.581,12117.5963,116.3
115417,29,10,129,18,2459.581,12117.5963,116.3
115422,10,67,207,36,2459.581,12117.5963,116.3
115422,28,47,292,31,2459.581,12117.5963,116.3
115422,31,24,263,30,2459.581,12117.5963,116.3
115422,21,1,289,19,2459.581,12117.5963,116.3
115427,10,67,207,36,2459.581,12117.5963,116.3
115427,32,52,346,19,2459.581,12117.5963,116.3
115427,28,47,292,31,2459.581,12117.5963,116.3
115427,23,34,166,25,2459.581,12117.5963,116.3
115427,31,24,263,29,2459.581,12117.5963,116.3
115432,10,67,207,36,2459.581,12117.5963,116.3
115432,28,47,292,31,2459.581,12117.5963,116.3
115432,23,34,166,25,2459.581,12117.5963,116.3
115432,31,24,263,29,2459.581,12117.5963,116.3
115432,26,17,209,18,2459.581,12117.5963,116.3
115432,29,10,129,18,2459.581,12117.5963,116.3
115437,10,67,207,36,2459.581,12117.5963,116.3
115437,28,48,292,31,2459.581,12117.5963,116.3
115437,23,34,166,24,2459.581,12117.5963,116.3
115437,31,25,263,29,2459.581,12117.5963,116.3
115442,10,67,207,36,2459.581,12117.5963,116.3
115442,32,52,346,22,2459.581,12117.5963,116.3
115442,28,48,292,31,2459.581,12117.5963,116.3
115442,31,25,263,29,2459.581,12117.5963,116.3
115447,10,67,207,36,2459.581,12117.5963,116.3
115447,28,48,292,31,2459.581,12117.5963,116.3
115447,31,25,263,29,2459.581,12117.5963,116.3
115452,10,67,207,36,2459.581,12117.5963,116.3
115452,28,48,292,32,2459.581,12117.5963,116.3
115452,31,25,263,29,2459.581,12117.5963,116.3
115452,47,21,105,25,2459.581,12117.5963,116.3
115457,10,67,207,37,2459.581,12117.5963,116.3
115457,28,48,292,32,2459.581,12117.5963,116.3
115457,31,25,263,29,2459.581,12117.5963,116.3
115502,10,67,207,36,2459.581,12117.5963,116.3
115502,28,48,292,32,2459.581,12117.5963,116.3
115502,31,25,263,29,2459.581,12117.5963,116.3
115507,10,67,207,36,2459.581,12117.5963,116.3
115507,25,62,68,17,2459.581,12117.5963,116.3
115507,28,48,292,33,2459.581,12117.5963,116.3
115507,31,25,263,29,2459.581,12117.5963,116.3
115507,12,24,43,17,2459.581,12117.5963,116.3
115512,10,67,207,36,2459.581,12117.5963,116.3
115512,28,48,292,33,2459.581,12117.5963,116.3
115512,31,25,263,29,2459.581,12117.5963,116.3
115512,29,11,129,19,2459.581,12117.5963,116.3
115517,10,67,207,37,2459.581,12117.5963,116.3
115517,25,62,67,19,2459.581,12117.5963,116.3
115517,31,25,263,29,2459.581,12117.5963,116.3
115522,10,67,207,37,2459.581,12117.5963,116.3
115522,31,25,263,29,2459.581,12117.5963,116.3
115527,10,67,207,36,2459.581,12117.5963,116.3
115527,28,48,293,34,2459.581,12117.5963,116.3
115527,31,25,263,29,2459.581,12117.5963,116.3
115527,26,17,209,21,2459.581,12117.5963,116.3
115527,21,1,289,22,2459.581,12117.5963,116.3
115527,24,0,62,16,2459.581,12117.5963,116.3
115532,10,67,207,36,2459.581,12117.5963,116.3
115532,28,48,293,34,2459.581,12117.5963,116.3
115532,31,25,263,29,2459.581,12117.5963,116.3
115537,10,67,206,36,2459.581,12117.5963,116.3
115537,28,48,293,34,2459.581,12117.5963,116.3
115537,31,25,263,29,2459.581,12117.5963,116.3
115542,10,67,206,36,2459.581,12117.5963,116.3
115542,28,48,293,34,2459.581,12117.5963,116.3
115542,31,25,263,29,2459.581,12117.5963,116.3
115547,10,67,206,37,2459.581,12117.5963,116.3
115547,28,48,293,34,2459.581,12117.5963,116.3
115547,31,25,263,29,2459.581,12117.5963,116.3
115552,10,67,206,37,2459.5705,12117.5834,132.7
115552,32,52,347,23,2459.5705,12117.5834,132.7
115552,28,48,293,34,2459.5705,12117.5834,132.7
115552,31,25,263,28,2459.5705,12117.5834,132.7
115552,12,23,43,14,2459.5705,12117.5834,132.7
115552,26,17,209,20,2459.5705,12117.5834,132.7
115557,10,67,206,36,2459.5665,12117.575,148.1
115557,32,52,347,23,2459.5665,12117.575,148.1
115557,28,48,293,34,2459.5665,12117.575,148.1
115557,31,25,263,28,2459.5665,12117.575,148.1
115602,10,67,206,36,2459.5665,12117.575,148.1
115602,28,48,293,35,2459.5665,12117.575,148.1
115602,23,34,166,25,2459.5665,12117.575,148.1
115602,31,25,263,28,2459.5665,12117.575,148.1
115607,10,66,206,36,2459.5665,12117.575,148.1
115607,32,52,347,22,2459.5665,12117.575,148.1
115607,28,48,293,35,2459.5665,12117.575,148.1
115607,31,25,263,28,2459.5665,12117.575,148.1
115607,26,18,209,19,2459.5665,12117.575,148.1
115612,10,66,206,36,2459.5665,12117.575,148.1
115612,28,48,293,35,2459.5665,12117.575,148.1
115612,31,25,263,28,2459.5665,12117.575,148.1
115612,21,0,289,15,2459.5665,12117.575,148.1
115612,42,53,140,27,2459.5665,12117.575,148.1
115617,10,66,206,36,2459.5665,12117.575,148.1
115617,28,48,293,35,2459.5665,12117.575,148.1
115617,31,25,264,28,2459.5665,12117.575,148.1
115617,24,0,63,16,2459.5665,12117.575,148.1
115622,10,66,206,36,2459.5665,12117.575,148.1
115622,28,48,293,35,2459.5665,12117.575,148.1
115622,31,25,264,28,2459.5665,12117.575,148.1
115622,21,0,289,18,2459.5665,12117.575,148.1
115627,10,66,206,36,2459.5665,12117.575,148.1
115627,28,48,293,35,2459.5665,12117.575,148.1
115627,23,33,166,24,2459.5665,12117.575,148.1
115627,31,25,264,27,2459.5665,12117.575,148.1
115632,10,66,206,36,2459.5665,12117.575,148.1
115632,28,48,293,35,2459.5665,12117.575,148.1
115632,23,33,166,24,2459.5665,12117.575,148.1
115632,31,25,264,27,2459.5665,12117.575,148.1
115632,26,18,209,20,2459.5665,12117.575,148.1
115637,10,66,206,36,2459.5665,12117.575,148.1
115637,28,48,294,35,2459.5665,12117.575,148.1
115637,23,33,166,25,2459.5665,12117.575,148.1
115637,31,25,264,27,2459.5665,12117.575,148.1
115637,21,0,288,22,2459.5665,12117.575,148.1
115642,10,66,206,36,2459.5665,12117.575,148.1
115642,28,48,294,35,2459.5665,12117.575,148.1
115642,23,33,166,24,2459.5665,12117.575,148.1
115642,31,25,264,27,2459.5665,12117.575,148.1
115647,10,66,206,37,2459.5665,12117.575,148.1
115647,28,48,294,35,2459.5665,12117.575,148.1
115647,31,25,264,27,2459.5665,12117.575,148.1
115647,21,0,288,20,2459.5665,12117.575,148.1
115652,10,66,206,37,2459.5719,12117.5865,126.4
115652,28,48,294,35,2459.5719,12117.5865,126.4
115652,31,25,264,28,2459.5719,12117.5865,126.4
115657,10,66,206,37,2459.5719,12117.5865,126.4
115657,28,48,294,35,2459.5719,12117.5865,126.4
115657,31,25,264,29,2459.5719,12117.5865,126.4
115702,10,66,205,37,2459.5719,12117.5865,126.4
115702,28,48,294,35,2459.5719,12117.5865,126.4
115702,31,25,264,30,2459.5719,12117.5865,126.4
115707,10,66,205,37,2459.5719,12117.5865,126.4
115707,28,48,294,35,2459.5719,12117.5865,126.4
115707,31,25,264,31,2459.5719,12117.5865,126.4
115712,10,66,205,38,2459.5719,12117.5865,126.4
115712,28,48,294,35,2459.5719,12117.5865,126.4
115712,23,33,166,23,2459.5719,12117.5865,126.4
115712,31,25,264,31,2459.5719,12117.5865,126.4
115717,10,66,205,38,2459.5719,12117.5865,126.4
115717,28,48,294,35,2459.5719,12117.5865,126.4
115717,23,33,166,24,2459.5719,12117.5865,126.4
115717,31,25,264,32,2459.5719,12117.5865,126.4
115722,10,66,205,37,2459.5719,12117.5865,126.4
115722,28,48,294,35,2459.5719,12117.5865,126.4
115722,23,33,166,24,2459.5719,12117.5865,126.4
115722,31,25,264,32,2459.5719,12117.5865,126.4
115727,10,66,205,37,2459.5719,12117.5865,126.4
115727,32,53,348,15,2459.5719,12117.5865,126.4
115727,28,48,294,35,2459.5719,12117.5865,126.4
115727,23,33,166,24,2459.5719,12117.5865,126.4
115727,31,25,264,32,2459.5719,12117.5865,126.4
115727,47,21,105,30,2459.5719,12117.5865,126.4
115732,10,66,205,37,2459.5719,12117.5865,126.4
115732,28,48,294,35,2459.5719,12117.5865,126.4
115732,23,33,166,24,2459.5719,12117.5865,126.4
115732,31,25,264,32,2459.5719,12117.5865,126.4
115737,10,66,205,37,2459.5706,12117.5763,153.9
115737,28,48,294,35,2459.5706,12117.5763,153.9
115737,23,33,166,24,2459.5706,12117.5763,153.9
115737,31,25,264,32,2459.5706,12117.5763,153.9
115742,10,66,205,37,2459.5706,12117.5763,153.9
115742,28,48,294,35,2459.5706,12117.5763,153.9
115742,23,33,166,24,2459.5706,12117.5763,153.9
115742,31,25,264,32,2459.5706,12117.5763,153.9
115747,10,66,205,37,2459.5706,12117.5763,153.9
115747,28,48,294,35,2459.5706,12117.5763,153.9
115747,23,33,166,23,2459.5706,12117.5763,153.9
115747,31,25,264,32,2459.5706,12117.5763,153.9
115752,10,66,205,37,2459.5706,12117.5763,153.9
115752,28,48,294,35,2459.5706,12117.5763,153.9
115752,23,33,166,22,2459.5706,12117.5763,153.9
115752,31,25,264,32,2459.5706,12117.5763,153.9
115752,12,22,42,17,2459.5706,12117.5763,153.9
115752,29,11,128,16,2459.5706,12117.5763,153.9
115757,10,66,205,38,2459.5725,12117.5906,123.8
115757,28,48,294,35,2459.5725,12117.5906,123.8
115757,23,33,166,22,2459.5725,12117.5906,123.8
115757,31,25,264,32,2459.5725,12117.5906,123.8
115757,29,11,128,16,2459.5725,12117.5906,123.8
115802,10,66,205,38,2459.5729,12117.5912,122.4
115802,28,48,294,35,2459.5729,12117.5912,122.4
115802,23,33,166,22,2459.5729,12117.5912,122.4
115802,31,25,264,33,2459.5729,12117.5912,122.4
115807,10,66,205,37,2459.5729,12117.5912,122.4
115807,28,48,294,35,2459.5729,12117.5912,122.4
115807,23,33,166,22,2459.5729,12117.5912,122.4
115807,31,25,264,33,2459.5729,12117.5912,122.4
115812,10,66,205,38,2459.5729,12117.5912,122.4
115812,28,48,294,35,2459.5729,12117.5912,122.4
115812,23,33,166,23,2459.5729,12117.5912,122.4
115812,31,25,264,33,2459.5729,12117.5912,122.4
115817,10,65,205,37,2459.5729,12117.5912,122.4
115817,28,48,295,35,2459.5729,12117.5912,122.4
115817,23,33,166,23,2459.5729,12117.5912,122.4
115817,31,25,264,33,2459.5729,12117.5912,122.4
115822,10,65,205,37,2459.5729,12117.5912,122.4
115822,28,48,295,35,2459.5729,12117.5912,122.4
115822,23,33,166,23,2459.5729,12117.5912,122.4
115822,31,25,264,33,2459.5729,12117.5912,122.4
115827,10,65,205,37,2459.5729,12117.5912,122.4
115827,28,48,295,35,2459.5729,12117.5912,122.4
115827,23,33,166,23,2459.5729,12117.5912,122.4
115827,31,25,264,33,2459.5729,12117.5912,122.4
115827,12,22,42,16,2459.5729,12117.5912,122.4
115832,10,65,205,37,2459.5729,12117.5912,122.4
115832,28,48,295,35,2459.5729,12117.5912,122.4
115832,23,33,166,22,2459.5729,12117.5912,122.4
115832,31,25,264,33,2459.5729,12117.5912,122.4
115837,10,65,205,38,2459.5729,12117.5912,122.4
115837,28,48,295,36,2459.5729,12117.5912,122.4
115837,23,33,166,21,2459.5729,12117.5912,122.4
115837,31,25,264,34,2459.5729,12117.5912,122.4
115842,10,65,205,38,2459.5729,12117.5912,122.4
115842,28,48,295,36,2459.5729,12117.5912,122.4
115842,31,25,264,34,2459.5729,12117.5912,122.4
115842,29,11,128,18,2459.5729,12117.5912,122.4
115847,10,65,204,38,2459.5729,12117.5912,122.4
115847,28,48,295,36,2459.5729,12117.5912,122.4
115847,31,26,265,33,2459.5729,12117.5912,122.4
115847,21,0,288,25,2459.5729,12117.5912,122.4
115852,10,65,204,38,2459.5729,12117.5912,122.4
115852,25,61,64,18,2459.5729,12117.5912,122.4
115852,32,53,348,23,2459.5729,12117.5912,122.4
115852,28,48,295,36,2459.5729,12117.5912,122.4
115852,31,26,265,33,2459.5729,12117.5912,122.4
115852,12,22,42,20,2459.5729,12117.5912,122.4
115857,10,65,204,38,2459.5729,12117.5912,122.4
115857,25,61,64,17,2459.5729,12117.5912,122.4
115857,28,48,295,36,2459.5729,12117.5912,122.4
115857,31,26,265,34,2459.5729,12117.5912,122.4
115857,26,19,209,23,2459.5729,12117.5912,122.4
115902,10,65,204,37,2459.5777,12117.6006,98.6
115902,32,53,348,18,2459.5777,12117.6006,98.6
115902,28,48,295,36,2459.5777,12117.6006,98.6
115902,31,26,265,33,2459.5777,12117.6006,98.6
115907,10,65,204,37,2459.5776,12117.6006,98.4
115907,28,48,295,36,2459.5776,12117.6006,98.4
115907,31,26,265,34,2459.5776,12117.6006,98.4
115912,10,65,204,37,2459.5776,12117.6006,98.4
115912,28,48,295,36,2459.5776,12117.6006,98.4
115912,23,32,166,22,2459.5776,12117.6006,98.4
115912,31,26,265,34,2459.5776,12117.6006,98.4
115912,29,12,127,22,2459.5776,12117.6006,98.4
115912,21,0,288,22,2459.5776,12117.6006,98.4
115917,10,65,204,37,2459.5776,12117.6006,98.4
115917,28,48,295,36,2459.5776,12117.6006,98.4
115917,23,32,166,23,2459.5776,12117.6006,98.4
115917,31,26,265,34,2459.5776,12117.6006,98.4
115922,10,65,204,37,2459.5776,12117.6006,98.4
115922,32,53,349,21,2459.5776,12117.6006,98.4
115922,28,48,295,36,2459.5776,12117.6006,98.4
115922,23,32,166,22,2459.5776,12117.6006,98.4
115922,31,26,265,34,2459.5776,12117.6006,98.4
115922,26,19,209,20,2459.5776,12117.6006,98.4
115927,10,65,204,36,2459.5776,12117.6006,98.4
115927,28,48,295,36,2459.5776,12117.6006,98.4
115927,31,26,265,34,2459.5776,12117.6006,98.4
115932,10,65,204,36,2459.5776,12117.6006,98.4
115932,28,48,295,36,2459.5776,12117.6006,98.4
115932,31,26,265,34,2459.5776,12117.6006,98.4
115932,26,19,209,23,2459.5776,12117.6006,98.4
115937,10,65,204,35,2459.5776,12117.6006,98.4
115937,28,48,295,36,2459.5776,12117.6006,98.4
115937,31,26,265,34,2459.5776,12117.6006,98.4
115942,10,65,204,35,2459.5776,12117.6006,98.4
115942,28,48,295,36,2459.5776,12117.6006,98.4
115942,31,26,265,34,2459.5776,12117.6006,98.4
115942,47,21,105,31,2459.5776,12117.6006,98.4
115947,10,65,204,35,2459.5776,12117.6006,98.4
115947,28,48,296,36,2459.5776,12117.6006,98.4
115947,31,26,265,34,2459.5776,12117.6006,98.4
115952,10,65,204,36,2459.5776,12117.6006,98.4
115952,28,48,296,36,2459.5776,12117.6006,98.4
115952,31,26,265,34,2459.5776,12117.6006,98.4
115957,10,65,204,36,2459.5776,12117.6006,98.4
115957,28,48,296,36,2459.5776,12117.6006,98.4
115957,31,26,265,34,2459.5776,12117.6006,98.4
120002,10,64,204,36,2459.5776,12117.6006,98.4
120002,28,48,296,36,2459.5776,12117.6006,98.4
120002,31,26,265,33,2459.5776,12117.6006,98.4
120002,29,12,127,16,2459.5776,12117.6006,98.4
120007,10,64,204,37,2459.5776,12117.6006,98.4
120007,28,48,296,36,2459.5776,12117.6006,98.4
120007,31,26,265,33,2459.5776,12117.6006,98.4
120007,21,0,287,22,2459.5776,12117.6006,98.4
120012,10,64,204,37,2459.5776,12117.6006,98.4
120012,28,48,296,36,2459.5776,12117.6006,98.4
120012,31,26,265,33,2459.5776,12117.6006,98.4
120017,10,64,203,37,2459.5776,12117.6006,98.4
120017,28,48,296,36,2459.5776,12117.6006,98.4
120017,31,26,265,33,2459.5776,12117.6006,98.4
120022,10,64,203,37,2459.5776,12117.6006,98.4
120022,28,48,296,36,2459.5776,12117.6006,98.4
120022,31,26,265,33,2459.5776,12117.6006,98.4
120027,10,64,203,37,2459.5776,12117.6006,98.4
120027,28,48,296,36,2459.5776,12117.6006,98.4
120027,23,32,166,24,2459.5776,12117.6006,98.4
120027,31,26,265,33,2459.5776,12117.6006,98.4
120032,10,64,203,37,2459.5776,12117.6006,98.4
120032,28,48,296,36,2459.5776,12117.6006,98.4
120032,31,26,265,33,2459.5776,12117.6006,98.4
120037,10,64,203,37,2459.5776,12117.6006,98.4
120037,28,48,296,36,2459.5776,12117.6006,98.4
120037,23,31,166,18,2459.5776,12117.6006,98.4
120037,31,26,265,33,2459.5776,12117.6006,98.4
120037,12,21,42,15,2459.5776,12117.6006,98.4
120042,10,64,203,37,2459.5776,12117.6006,98.4
120042,28,48,296,36,2459.5776,12117.6006,98.4
120042,31,26,265,33,2459.5776,12117.6006,98.4
120042,29,12,127,19,2459.5776,12117.6006,98.4
120047,10,64,203,37,2459.5776,12117.6006,98.4
120047,25,60,62,17,2459.5776,12117.6006,98.4
120047,28,48,296,36,2459.5776,12117.6006,98.4
120047,31,26,265,33,2459.5776,12117.6006,98.4
120052,10,64,203,37,2459.5776,12117.6006,98.4
120052,25,60,62,16,2459.5776,12117.6006,98.4
120052,28,48,296,36,2459.5776,12117.6006,98.4
120052,23,31,166,19,2459.5776,12117.6006,98.4
120052,31,26,265,33,2459.5776,12117.6006,98.4
120057,10,64,203,37,2459.5776,12117.6006,98.4
120057,28,48,296,36,2459.5776,12117.6006,98.4
120057,31,26,265,33,2459.5776,12117.6006,98.4
120102,10,64,203,37,2459.5776,12117.6006,98.4
120102,28,48,296,36,2459.5776,12117.6006,98.4
120102,31,26,265,32,2459.5776,12117.6006,98.4
120102,26,19,209,20,2459.5776,12117.6006,98.4
120107,10,64,203,36,2459.5776,12117.6006,98.4
120107,28,48,296,36,2459.5776,12117.6006,98.4
120107,31,26,265,32,2459.5776,12117.6006,98.4
120107,26,19,209,23,2459.5776,12117.6006,98.4
120112,10,64,203,36,2459.5776,12117.6006,98.4
120112,25,60,62,15,2459.5776,12117.6006,98.4
120112,28,48,296,36,2459.5776,12117.6006,98.4
120112,31,26,265,32,2459.5776,12117.6006,98.4
120117,10,64,203,36,2459.5776,12117.6006,98.4
120117,28,48,296,36,2459.5776,12117.6006,98.4
120117,31,26,265,31,2459.5776,12117.6006,98.4
120122,10,64,203,36,2459.5776,12117.6006,98.4
120122,28,48,296,35,2459.5776,12117.6006,98.4
120122,31,26,265,31,2459.5776,12117.6006,98.4
120127,10,64,203,37,2459.5776,12117.6006,98.4
120127,28,48,296,36,2459.5776,12117.6006,98.4
120127,31,26,265,31,2459.5776,12117.6006,98.4
120132,10,64,203,37,2459.5776,12117.6006,98.4
120132,28,48,296,36,2459.5776,12117.6006,98.4
120132,31,26,265,31,2459.5776,12117.6006,98.4
120137,10,64,203,37,2459.5776,12117.6006,98.4
120137,28,48,296,36,2459.5776,12117.6006,98.4
120137,31,26,265,31,2459.5776,12117.6006,98.4
120137,29,12,127,22,2459.5776,12117.6006,98.4
120142,10,64,203,37,2459.5776,12117.6006,98.4
120142,28,48,296,35,2459.5776,12117.6006,98.4
120142,31,26,265,31,2459.5776,12117.6006,98.4
120142,12,21,42,14,2459.5776,12117.6006,98.4
120147,10,64,203,37,2459.5776,12117.6006,98.4
120147,28,48,296,35,2459.5776,12117.6006,98.4
120147,31,26,265,31,2459.5776,12117.6006,98.4
120152,10,64,203,37,2459.5776,12117.6006,98.4
120152,28,48,296,35,2459.5776,12117.6006,98.4
120152,31,26,265,31,2459.5776,12117.6006,98.4
120152,21,0,287,22,2459.5776,12117.6006,98.4
120157,10,64,203,37,2459.5776,12117.6006,98.4
120157,25,60,62,19,2459.5776,12117.6006,98.4
120157,28,48,296,35,2459.5776,12117.6006,98.4
120157,31,26,265,32,2459.5776,12117.6006,98.4
120157,12,21,42,13,2459.5776,12117.6006,98.4
120202,10,64,202,37,2459.5776,12117.6006,98.4
120202,28,48,297,35,2459.5776,12117.6006,98.4
120202,31,26,266,32,2459.5776,12117.6006,98.4
120207,10,64,202,38,2459.5776,12117.6006,98.4
120207,32,54,350,23,2459.5776,12117.6006,98.4
120207,28,48,297,35,2459.5776,12117.6006,98.4
120207,31,26,266,32,2459.5776,12117.6006,98.4
120207,26,20,210,20,2459.5776,12117.6006,98.4
120212,10,64,202,37,2459.5776,12117.6006,98.4
120212,28,48,297,35,2459.5776,12117.6006,98.4
120212,23,31,167,24,2459.5776,12117.6006,98.4
120212,31,26,266,32,2459.5776,12117.6006,98.4
120217,10,64,202,38,2459.5776,12117.6006,98.4
120217,28,48,297,35,2459.5776,12117.6006,98.4
120217,31,26,266,32,2459.5776,12117.6006,98.4
120217,12,21,42,19,2459.5776,12117.6006,98.4
120217,26,20,210,22,2459.5776,12117.6006,98.4
120222,10,64,202,38,2459.5776,12117.6006,98.4
120222,28,48,297,35,2459.5776,12117.6006,98.4
120222,31,26,266,32,2459.5776,12117.6006,98.4
120227,10,64,202,37,2459.5754,12117.5898,122.5
120227,28,48,297,35,2459.5754,12117.5898,122.5
120227,23,31,167,22,2459.5754,12117.5898,122.5
120227,31,26,266,31,2459.5754,12117.5898,122.5
120232,10,64,202,38,2459.5754,12117.5897,122.8
120232,32,54,350,24,2459.5754,12117.5897,122.8
120232,28,48,297,35,2459.5754,12117.5897,122.8
120232,31,26,266,31,2459.5754,12117.5897,122.8
120232,21,0,286,21,2459.5754,12117.5897,122.8
120237,10,64,202,38,2459.5754,12117.5897,122.8
120237,28,48,297,35,2459.5754,12117.5897,122.8
120237,31,26,266,31,2459.5754,12117.5897,122.8
120237,26,20,210,22,2459.5754,12117.5897,122.8
120242,10,64,202,38,2459.5754,12117.5897,122.8
120242,28,48,297,36,2459.5754,12117.5897,122.8
120242,31,26,266,31,2459.5754,12117.5897,122.8
120242,21,0,286,22,2459.5754,12117.5897,122.8
120247,10,64,202,37,2459.5754,12117.5897,122.8
120247,28,48,297,36,2459.5754,12117.5897,122.8
120247,31,26,266,30,2459.5754,12117.5897,122.8
120252,10,64,202,37,2459.5754,12117.5897,122.8
120252,28,48,297,36,2459.5754,12117.5897,122.8
120252,31,26,266,29,2459.5754,12117.5897,122.8
120257,10,64,202,37,2459.5754,12117.5897,122.8
120257,25,60,61,14,2459.5754,12117.5897,122.8
120257,28,48,297,36,2459.5754,12117.5897,122.8
120257,31,26,266,28,2459.5754,12117.5897,122.8
120257,12,21,42,16,2459.5754,12117.5897,122.8
120302,10,64,202,37,2459.5754,12117.5897,122.8
120302,25,60,61,15,2459.5754,12117.5897,122.8
120302,28,48,297,36,2459.5754,12117.5897,122.8
120302,31,26,266,24,2459.5754,12117.5897,122.8
120307,10,64,202,37,2459.5754,12117.5897,122.8
120307,25,60,61,15,2459.5754,12117.5897,122.8
120307,28,48,297,35,2459.5754,12117.5897,122.8
120307,31,26,266,23,2459.5754,12117.5897,122.8
120312,10,64,202,37,2459.5687,12117.579,121.7
120312,25,60,61,16,2459.5687,12117.579,121.7
120312,28,48,297,35,2459.5687,12117.579,121.7
120312,31,26,266,24,2459.5687,12117.579,121.7
120317,10,64,202,37,2459.5695,12117.5803,122.1
120317,25,60,61,17,2459.5695,12117.5803,122.1
120317,28,48,297,35,2459.5695,12117.5803,122.1
120317,31,26,266,25,2459.5695,12117.5803,122.1
120317,12,21,42,17,2459.5695,12117.5803,122.1
120317,26,20,210,25,2459.5695,12117.5803,122.1
120322,10,64,202,37,2459.5695,12117.5803,122.1
120322,25,60,61,17,2459.5695,12117.5803,122.1
120322,28,48,297,35,2459.5695,12117.5803,122.1
120322,31,26,266,26,2459.5695,12117.5803,122.1
120327,10,64,202,37,2459.5695,12117.5803,122.1
120327,25,60,61,17,2459.5695,12117.5803,122.1
120327,28,48,297,36,2459.5695,12117.5803,122.1
120327,23,31,167,27,2459.5695,12117.5803,122.1
120327,31,26,266,26,2459.5695,12117.5803,122.1
120327,29,12,126,20,2459.5695,12117.5803,122.1
120332,10,64,202,37,2459.5695,12117.5803,122.1
120332,28,48,297,36,2459.5695,12117.5803,122.1
120332,23,31,167,27,2459.5695,12117.5803,122.1
120332,31,26,266,26,2459.5695,12117.5803,122.1
120332,47,21,105,25,2459.5695,12117.5803,122.1
120337,10,64,202,37,2459.5695,12117.5803,122.1
120337,28,48,297,36,2459.5695,12117.5803,122.1
120337,31,26,266,27,2459.5695,12117.5803,122.1
120337,21,0,286,21,2459.5695,12117.5803,122.1
120342,10,64,202,37,2459.5695,12117.5803,122.1
120342,28,48,297,36,2459.5695,12117.5803,122.1
120342,31,26,266,27,2459.5695,12117.5803,122.1
120347,10,63,202,37,2459.5695,12117.5803,122.1
120347,28,49,299,36,2459.5695,12117.5803,122.1
120347,31,27,267,27,2459.5695,12117.5803,122.1
120352,10,63,202,36,2459.5695,12117.5803,122.1
120352,28,49,299,36,2459.5695,12117.5803,122.1
120352,31,27,267,28,2459.5695,12117.5803,122.1
120357,10,63,202,36,2459.5695,12117.5803,122.1
120357,28,49,299,36,2459.5695,12117.5803,122.1
120357,31,27,267,29,2459.5695,12117.5803,122.1
120357,29,13,125,17,2459.5695,12117.5803,122.1
120402,10,63,202,37,2459.5695,12117.5803,122.1
120402,28,49,299,36,2459.5695,12117.5803,122.1
120402,31,27,267,30,2459.5695,12117.5803,122.1
120407,10,63,202,37,2459.5695,12117.5803,122.1
120407,28,49,299,36,2459.5695,12117.5803,122.1
120407,31,27,267,30,2459.5695,12117.5803,122.1
120412,10,63,202,37,2459.5695,12117.5803,122.1
120412,28,49,299,36,2459.5695,12117.5803,122.1
120412,23,30,167,27,2459.5695,12117.5803,122.1
120412,31,27,267,31,2459.5695,12117.5803,122.1
120412,29,13,125,19,2459.5695,12117.5803,122.1
120417,10,62,201,37,2459.5695,12117.5803,122.1
120417,28,49,299,36,2459.5695,12117.5803,122.1
120417,23,30,167,28,2459.5695,12117.5803,122.1
120417,31,27,267,31,2459.5695,12117.5803,122.1
120417,29,13,125,17,2459.5695,12117.5803,122.1
120422,10,62,201,37,2459.5695,12117.5803,122.1
120422,28,49,299,37,2459.5695,12117.5803,122.1
120422,23,30,167,28,2459.5695,12117.5803,122.1
