time,Satellite_No.,Satellite_Angle,Satellite_Azimuth,C/No,lan,lon,alt
123457,28,51,317,45,2459.5706,12117.5882,98.1
123457,10,50,193,47,2459.5706,12117.5882,98.1
123457,25,49,46,27,2459.5706,12117.5882,98.1
123457,31,32,280,42,2459.5706,12117.5882,98.1
123457,26,32,214,22,2459.5706,12117.5882,98.1
123457,23,18,167,34,2459.5706,12117.5882,98.1
123502,32,63,8,13,2459.5706,12117.5882,98.1
123502,28,51,317,44,2459.5706,12117.5882,98.1
123502,10,50,193,47,2459.5706,12117.5882,98.1
123502,25,49,46,27,2459.5706,12117.5882,98.1
123502,31,32,280,41,2459.5706,12117.5882,98.1
123502,26,32,214,22,2459.5706,12117.5882,98.1
123502,23,18,167,33,2459.5706,12117.5882,98.1
123507,32,63,8,20,2459.5706,12117.5882,98.1
123507,28,51,317,44,2459.5706,12117.5882,98.1
123507,10,50,193,47,2459.5706,12117.5882,98.1
123507,25,49,46,27,2459.5706,12117.5882,98.1
123507,31,32,280,41,2459.5706,12117.5882,98.1
123507,26,32,214,22,2459.5706,12117.5882,98.1
123507,23,18,167,31,2459.5706,12117.5882,98.1
123512,32,63,8,21,2459.5706,12117.5882,98.1
123512,28,51,317,45,2459.5706,12117.5882,98.1
123512,10,50,193,48,2459.5706,12117.5882,98.1
123512,25,49,46,26,2459.5706,12117.5882,98.1
123512,31,32,280,41,2459.5706,12117.5882,98.1
123512,26,32,214,22,2459.5706,12117.5882,98.1
123512,23,18,167,31,2459.5706,12117.5882,98.1
123517,32,63,8,21,2459.5706,12117.5882,98.1
123517,28,51,317,45,2459.5706,12117.5882,98.1
123517,10,50,193,47,2459.5706,12117.5882,98.1
123517,25,49,46,21,2459.5706,12117.5882,98.1
123517,31,32,280,41,2459.5706,12117.5882,98.1
123517,26,32,214,22,2459.5706,12117.5882,98.1
123517,23,18,167,30,2459.5706,12117.5882,98.1
123522,32,63,8,16,2459.5706,12117.5882,98.1
123522,28,51,317,45,2459.5706,12117.5882,98.1
123522,10,50,193,47,2459.5706,12117.5882,98.1
123522,25,49,46,20,2459.5706,12117.5882,98.1
123522,31,32,280,42,2459.5706,12117.5882,98.1
123522,26,32,214,21,2459.5706,12117.5882,98.1
123522,23,18,167,30,2459.5706,12117.5882,98.1
123527,32,63,8,13,2459.5706,12117.5882,98.1
123527,28,51,317,45,2459.5706,12117.5882,98.1
123527,10,50,193,47,2459.5706,12117.5882,98.1
123527,25,49,46,19,2459.5706,12117.5882,98.1
123527,31,32,280,41,2459.5706,12117.5882,98.1
123527,26,32,214,17,2459.5706,12117.5882,98.1
123527,23,18,167,29,2459.5706,12117.5882,98.1
123532,32,63,8,26,2459.5706,12117.5882,98.1
123532,28,51,317,44,2459.5706,12117.5882,98.1
123532,10,50,193,46,2459.5706,12117.5882,98.1
123532,25,49,46,19,2459.5706,12117.5882,98.1
123532,31,32,280,40,2459.5706,12117.5882,98.1
123532,29,19,115,22,2459.5706,12117.5882,98.1
123532,23,18,167,29,2459.5706,12117.5882,98.1
123537,32,63,8,26,2459.5706,12117.5882,98.1
123537,28,51,317,45,2459.5706,12117.5882,98.1
123537,10,50,193,47,2459.5706,12117.5882,98.1
123537,25,49,46,20,2459.5706,12117.5882,98.1
123537,31,32,280,41,2459.5706,12117.5882,98.1
123537,29,19,115,23,2459.5706,12117.5882,98.1
123537,23,18,167,29,2459.5706,12117.5882,98.1
123542,32,63,8,26,2459.5706,12117.5882,98.1
123542,28,51,317,43,2459.5706,12117.5882,98.1
123542,10,50,193,46,2459.5706,12117.5882,98.1
123542,25,49,46,21,2459.5706,12117.5882,98.1
123542,31,32,280,40,2459.5706,12117.5882,98.1
123542,29,19,115,22,2459.5706,12117.5882,98.1
123542,23,18,167,29,2459.5706,12117.5882,98.1
123547,32,63,10,23,2459.5706,12117.5882,98.1
123547,28,51,319,41,2459.5706,12117.5882,98.1
123547,10,49,192,44,2459.5706,12117.5882,98.1
123547,25,48,45,20,2459.5706,12117.5882,98.1
123547,26,33,215,17,2459.5706,12117.5882,98.1
123547,31,33,281,36,2459.5706,12117.5882,98.1
123547,29,19,114,21,2459.5706,12117.5882,98.1
123547,23,17,166,29,2459.5706,12117.5882,98.1
123552,32,63,10,26,2459.5706,12117.5882,98.1
123552,28,51,319,43,2459.5706,12117.5882,98.1
123552,10,49,192,47,2459.5706,12117.5882,98.1
123552,25,48,45,20,2459.5706,12117.5882,98.1
123552,26,33,215,24,2459.5706,12117.5882,98.1
123552,31,33,281,41,2459.5706,12117.5882,98.1
123552,29,19,114,20,2459.5706,12117.5882,98.1
123557,32,63,10,26,2459.5706,12117.5882,98.1
123557,28,51,319,44,2459.5706,12117.5882,98.1
123557,10,49,192,47,2459.5706,12117.5882,98.1
123557,25,48,45,21,2459.5706,12117.5882,98.1
123557,26,33,215,25,2459.5706,12117.5882,98.1
123557,31,33,281,41,2459.5706,12117.5882,98.1
123557,29,19,114,20,2459.5706,12117.5882,98.1
123557,23,17,166,33,2459.5706,12117.5882,98.1
123557,47,21,105,22,2459.5706,12117.5882,98.1
123602,32,63,10,23,2459.567,12117.5773,124.9
123602,28,51,319,43,2459.567,12117.5773,124.9
123602,10,49,192,47,2459.567,12117.5773,124.9
123602,25,48,45,26,2459.567,12117.5773,124.9
123602,26,33,215,21,2459.567,12117.5773,124.9
123602,31,33,281,41,2459.567,12117.5773,124.9
123602,29,19,114,15,2459.567,12117.5773,124.9
123602,23,17,166,31,2459.567,12117.5773,124.9
123602,47,21,105,42,2459.567,12117.5773,124.9
123607,32,63,10,18,2459.5669,12117.5769,125.9
123607,28,51,319,44,2459.5669,12117.5769,125.9
123607,10,49,192,48,2459.5669,12117.5769,125.9
123607,25,48,45,25,2459.5669,12117.5769,125.9
123607,26,33,215,21,2459.5669,12117.5769,125.9
123607,31,33,281,42,2459.5669,12117.5769,125.9
123607,29,19,114,14,2459.5669,12117.5769,125.9
123607,23,17,166,31,2459.5669,12117.5769,125.9
123607,47,21,105,40,2459.5669,12117.5769,125.9
123612,32,63,10,19,2459.5669,12117.5769,125.9
123612,28,51,319,44,2459.5669,12117.5769,125.9
123612,10,49,192,48,2459.5669,12117.5769,125.9
123612,25,48,45,21,2459.5669,12117.5769,125.9
123612,26,33,215,22,2459.5669,12117.5769,125.9
123612,31,33,281,43,2459.5669,12117.5769,125.9
123612,29,19,114,14,2459.5669,12117.5769,125.9
123612,23,17,166,30,2459.5669,12117.5769,125.9
123612,47,21,105,41,2459.5669,12117.5769,125.9
123617,32,63,10,20,2459.5669,12117.5769,125.9
123617,28,51,319,44,2459.5669,12117.5769,125.9
123617,10,49,192,48,2459.5669,12117.5769,125.9
123617,25,48,45,22,2459.5669,12117.5769,125.9
123617,26,33,215,22,2459.5669,12117.5769,125.9
123617,31,33,281,43,2459.5669,12117.5769,125.9
123617,29,19,114,15,2459.5669,12117.5769,125.9
123617,23,17,166,31,2459.5669,12117.5769,125.9
123617,47,21,105,42,2459.5669,12117.5769,125.9
123622,32,63,10,19,2459.5669,12117.5769,125.9
123622,28,51,319,45,2459.5669,12117.5769,125.9
123622,10,49,192,48,2459.5669,12117.5769,125.9
123622,25,48,45,23,2459.5669,12117.5769,125.9
123622,26,33,215,23,2459.5669,12117.5769,125.9
123622,31,33,281,43,2459.5669,12117.5769,125.9
123622,29,19,114,16,2459.5669,12117.5769,125.9
123622,23,17,166,30,2459.5669,12117.5769,125.9
123622,47,21,105,41,2459.5669,12117.5769,125.9
123627,32,63,10,19,2459.5669,12117.5769,125.9
123627,28,51,319,44,2459.5669,12117.5769,125.9
123627,10,49,192,47,2459.5669,12117.5769,125.9
123627,25,48,45,22,2459.5669,12117.5769,125.9
123627,26,33,215,24,2459.5669,12117.5769,125.9
123627,31,33,281,42,2459.5669,12117.5769,125.9
123627,29,19,114,16,2459.5669,12117.5769,125.9
123627,23,17,166,26,2459.5669,12117.5769,125.9
123627,47,21,105,38,2459.5669,12117.5769,125.9
123632,32,63,10,19,2459.5669,12117.5769,125.9
123632,28,51,319,44,2459.5669,12117.5769,125.9
123632,10,49,192,47,2459.5669,12117.5769,125.9
123632,25,48,45,21,2459.5669,12117.5769,125.9
123632,26,33,215,24,2459.5669,12117.5769,125.9
123632,31,33,281,42,2459.5669,12117.5769,125.9
123632,29,19,114,16,2459.5669,12117.5769,125.9
123632,23,17,166,27,2459.5669,12117.5769,125.9
123637,32,63,10,10,2459.5669,12117.5769,125.9
123637,28,51,319,44,2459.5669,12117.5769,125.9
123637,10,49,192,47,2459.5669,12117.5769,125.9
123637,25,48,45,22,2459.5669,12117.5769,125.9
123637,26,33,215,25,2459.5669,12117.5769,125.9
123637,31,33,281,42,2459.5669,12117.5769,125.9
123637,29,19,114,18,2459.5669,12117.5769,125.9
123637,23,17,166,27,2459.5669,12117.5769,125.9
123642,32,63,10,23,2459.5669,12117.5769,125.9
123642,28,51,319,44,2459.5669,12117.5769,125.9
123642,10,49,192,48,2459.5669,12117.5769,125.9
123642,25,48,45,21,2459.5669,12117.5769,125.9
123642,26,33,215,26,2459.5669,12117.5769,125.9
123642,31,33,281,41,2459.5669,12117.5769,125.9
123642,29,19,114,18,2459.5669,12117.5769,125.9
123642,23,17,166,27,2459.5669,12117.5769,125.9
123647,32,63,10,25,2459.5669,12117.5769,125.9
123647,28,51,319,44,2459.5669,12117.5769,125.9
123647,10,49,192,48,2459.5669,12117.5769,125.9
123647,25,48,45,21,2459.5669,12117.5769,125.9
123647,26,33,215,27,2459.5669,12117.5769,125.9
123647,31,33,281,41,2459.5669,12117.5769,125.9
123647,29,19,114,20,2459.5669,12117.5769,125.9
123647,23,17,166,23,2459.5669,12117.5769,125.9
123652,32,63,10,26,2459.5669,12117.5769,125.9
123652,28,51,319,44,2459.5669,12117.5769,125.9
123652,10,49,192,48,2459.5669,12117.5769,125.9
123652,25,48,45,21,2459.5669,12117.5769,125.9
123652,26,33,215,28,2459.5669,12117.5769,125.9
123652,31,33,281,40,2459.5669,12117.5769,125.9
123652,29,19,114,22,2459.5669,12117.5769,125.9
123652,23,17,166,23,2459.5669,12117.5769,125.9
123657,32,63,10,23,2459.5669,12117.5769,125.9
123657,28,51,319,43,2459.5669,12117.5769,125.9
123657,10,49,192,47,2459.5669,12117.5769,125.9
123657,25,48,45,18,2459.5669,12117.5769,125.9
123657,26,33,215,28,2459.5669,12117.5769,125.9
123657,31,33,281,40,2459.5669,12117.5769,125.9
123657,29,19,114,22,2459.5669,12117.5769,125.9
123657,23,17,166,20,2459.5669,12117.5769,125.9
123702,32,63,10,22,2459.5669,12117.5769,125.9
123702,28,51,319,43,2459.5669,12117.5769,125.9
123702,10,49,192,47,2459.5669,12117.5769,125.9
123702,25,48,45,16,2459.5669,12117.5769,125.9
123702,26,33,215,27,2459.5669,12117.5769,125.9
123702,31,33,281,41,2459.5669,12117.5769,125.9
123702,29,19,114,23,2459.5669,12117.5769,125.9
123702,23,17,166,22,2459.5669,12117.5769,125.9
123707,32,63,10,20,2459.5669,12117.5769,125.9
123707,28,51,319,44,2459.5669,12117.5769,125.9
123707,10,49,192,48,2459.5669,12117.5769,125.9
123707,25,48,45,16,2459.5669,12117.5769,125.9
123707,26,33,215,26,2459.5669,12117.5769,125.9
123707,31,33,281,42,2459.5669,12117.5769,125.9
123707,29,19,114,23,2459.5669,12117.5769,125.9
123707,23,17,166,22,2459.5669,12117.5769,125.9
123712,32,63,10,10,2459.5669,12117.5769,125.9
123712,28,51,319,44,2459.5669,12117.5769,125.9
123712,10,49,192,48,2459.5669,12117.5769,125.9
123712,25,48,45,17,2459.5669,12117.5769,125.9
123712,26,33,215,18,2459.5669,12117.5769,125.9
123712,31,33,281,43,2459.5669,12117.5769,125.9
123712,29,19,114,23,2459.5669,12117.5769,125.9
123712,23,17,166,22,2459.5669,12117.5769,125.9
123717,28,51,319,44,2459.5669,12117.5769,125.9
123717,10,49,192,48,2459.5669,12117.5769,125.9
123717,25,48,45,18,2459.5669,12117.5769,125.9
123717,26,33,215,16,2459.5669,12117.5769,125.9
123717,31,33,281,44,2459.5669,12117.5769,125.9
123717,29,19,114,22,2459.5669,12117.5769,125.9
123717,23,17,166,21,2459.5669,12117.5769,125.9
123722,28,51,319,44,2459.5669,12117.5769,125.9
123722,10,49,192,48,2459.5669,12117.5769,125.9
123722,25,48,45,17,2459.5669,12117.5769,125.9
123722,31,33,281,45,2459.5669,12117.5769,125.9
123722,29,19,114,14,2459.5669,12117.5769,125.9
123722,23,17,166,20,2459.5669,12117.5769,125.9
123727,28,51,319,43,2459.5669,12117.5769,125.9
123727,10,49,192,47,2459.5669,12117.5769,125.9
123727,31,33,281,44,2459.5669,12117.5769,125.9
123727,23,17,166,12,2459.5669,12117.5769,125.9
123732,28,51,319,44,2459.5669,12117.5769,125.9
123732,10,49,192,48,2459.5669,12117.5769,125.9
123732,26,33,215,24,2459.5669,12117.5769,125.9
123732,31,33,281,44,2459.5669,12117.5769,125.9
123737,32,63,10,23,2459.5717,12117.579,155.1
123737,28,51,319,45,2459.5717,12117.579,155.1
123737,10,49,192,48,2459.5717,12117.579,155.1
123737,26,33,215,25,2459.5717,12117.579,155.1
123737,31,33,281,45,2459.5717,12117.579,155.1
123737,16,2,211,13,2459.5717,12117.579,155.1
123742,32,63,10,24,2459.5714,12117.5782,155.8
123742,28,51,319,45,2459.5714,12117.5782,155.8
123742,10,49,192,49,2459.5714,12117.5782,155.8
123742,25,48,45,16,2459.5714,12117.5782,155.8
123742,26,33,215,26,2459.5714,12117.5782,155.8
123742,31,33,281,45,2459.5714,12117.5782,155.8
123742,29,19,114,19,2459.5714,12117.5782,155.8
123747,32,63,10,26,2459.5714,12117.5782,155.8
123747,28,51,319,45,2459.5714,12117.5782,155.8
123747,10,49,192,49,2459.5714,12117.5782,155.8
123747,25,48,45,17,2459.5714,12117.5782,155.8
123747,26,33,215,26,2459.5714,12117.5782,155.8
123747,31,33,281,45,2459.5714,12117.5782,155.8
123747,29,19,114,20,2459.5714,12117.5782,155.8
123752,32,63,10,26,2459.5714,12117.5782,155.8
123752,28,51,319,45,2459.5714,12117.5782,155.8
123752,10,49,192,48,2459.5714,12117.5782,155.8
123752,25,48,45,17,2459.5714,12117.5782,155.8
123752,26,33,215,26,2459.5714,12117.5782,155.8
123752,31,33,281,44,2459.5714,12117.5782,155.8
123752,29,19,114,21,2459.5714,12117.5782,155.8
123757,32,63,10,27,2459.5714,12117.5782,155.8
123757,28,51,319,45,2459.5714,12117.5782,155.8
123757,10,49,192,48,2459.5714,12117.5782,155.8
123757,26,33,215,22,2459.5714,12117.5782,155.8
123757,31,33,281,43,2459.5714,12117.5782,155.8
123757,29,19,114,21,2459.5714,12117.5782,155.8
123802,32,63,10,28,2459.5714,12117.5782,155.8
123802,28,51,319,45,2459.5714,12117.5782,155.8
123802,10,49,192,48,2459.5714,12117.5782,155.8
123802,26,33,215,21,2459.5714,12117.5782,155.8
123802,31,33,281,43,2459.5714,12117.5782,155.8
123802,29,19,114,21,2459.5714,12117.5782,155.8
123807,32,63,10,29,2459.5714,12117.5782,155.8
123807,28,51,319,45,2459.5714,12117.5782,155.8
123807,10,49,192,48,2459.5714,12117.5782,155.8
123807,25,48,45,18,2459.5714,12117.5782,155.8
123807,26,33,215,21,2459.5714,12117.5782,155.8
123807,31,33,281,43,2459.5714,12117.5782,155.8
123807,29,19,114,20,2459.5714,12117.5782,155.8
123812,32,63,10,28,2459.5714,12117.5782,155.8
123812,28,51,319,45,2459.5714,12117.5782,155.8
123812,10,49,192,48,2459.5714,12117.5782,155.8
123812,25,48,45,19,2459.5714,12117.5782,155.8
123812,26,33,215,21,2459.5714,12117.5782,155.8
123812,31,33,281,43,2459.5714,12117.5782,155.8
123812,29,19,114,20,2459.5714,12117.5782,155.8
123817,32,64,12,22,2459.5724,12117.5831,124.2
123817,28,51,321,45,2459.5724,12117.5831,124.2
123817,10,48,192,47,2459.5724,12117.5831,124.2
123817,25,47,44,21,2459.5724,12117.5831,124.2
123817,26,34,215,20,2459.5724,12117.5831,124.2
123817,31,33,282,43,2459.5724,12117.5831,124.2
123817,29,20,113,20,2459.5724,12117.5831,124.2
123822,32,64,12,17,2459.5724,12117.5832,123.8
123822,28,51,321,44,2459.5724,12117.5832,123.8
123822,10,48,192,46,2459.5724,12117.5832,123.8
123822,25,47,44,22,2459.5724,12117.5832,123.8
123822,26,34,215,20,2459.5724,12117.5832,123.8
123822,31,33,282,42,2459.5724,12117.5832,123.8
123822,29,20,113,20,2459.5724,12117.5832,123.8
123827,32,64,12,18,2459.5724,12117.5832,123.8
123827,28,51,321,45,2459.5724,12117.5832,123.8
123827,10,48,192,46,2459.5724,12117.5832,123.8
123827,25,47,44,22,2459.5724,12117.5832,123.8
123827,26,34,215,24,2459.5724,12117.5832,123.8
123827,31,33,282,42,2459.5724,12117.5832,123.8
123827,29,20,113,20,2459.5724,12117.5832,123.8
123832,32,64,12,18,2459.5724,12117.5832,123.8
123832,28,51,321,45,2459.5724,12117.5832,123.8
123832,10,48,192,46,2459.5724,12117.5832,123.8
123832,25,47,44,22,2459.5724,12117.5832,123.8
123832,26,34,215,24,2459.5724,12117.5832,123.8
123832,31,33,282,43,2459.5724,12117.5832,123.8
123832,29,20,113,20,2459.5724,12117.5832,123.8
123837,32,64,12,19,2459.5724,12117.5832,123.8
123837,28,51,321,46,2459.5724,12117.5832,123.8
123837,10,48,192,47,2459.5724,12117.5832,123.8
123837,25,47,44,21,2459.5724,12117.5832,123.8
123837,26,34,215,24,2459.5724,12117.5832,123.8
123837,31,33,282,44,2459.5724,12117.5832,123.8
123837,29,20,113,19,2459.5724,12117.5832,123.8
123842,32,64,12,25,2459.5724,12117.5832,123.8
123842,28,51,321,46,2459.5724,12117.5832,123.8
123842,10,48,192,47,2459.5724,12117.5832,123.8
123842,26,34,215,24,2459.5724,12117.5832,123.8
123842,31,33,282,44,2459.5724,12117.5832,123.8
123842,29,20,113,7,2459.5724,12117.5832,123.8
123842,23,16,166,19,2459.5724,12117.5832,123.8
123847,32,64,12,25,2459.5724,12117.5832,123.8
123847,28,51,321,46,2459.5724,12117.5832,123.8
123847,10,48,192,47,2459.5724,12117.5832,123.8
123847,26,34,215,23,2459.5724,12117.5832,123.8
123847,31,33,282,44,2459.5724,12117.5832,123.8
123847,23,16,166,18,2459.5724,12117.5832,123.8
123852,32,64,12,24,2459.5724,12117.5832,123.8
123852,28,51,321,44,2459.5724,12117.5832,123.8
123852,10,48,192,46,2459.5724,12117.5832,123.8
123852,26,34,215,22,2459.5724,12117.5832,123.8
123852,31,33,282,43,2459.5724,12117.5832,123.8
123852,23,16,166,18,2459.5724,12117.5832,123.8
123857,32,64,12,30,2459.5708,12117.5777,152.7
123857,28,51,321,45,2459.5708,12117.5777,152.7
123857,10,48,192,46,2459.5708,12117.5777,152.7
123857,25,47,44,22,2459.5708,12117.5777,152.7
123857,26,34,215,27,2459.5708,12117.5777,152.7
123857,31,33,282,43,2459.5708,12117.5777,152.7
123857,23,16,166,18,2459.5708,12117.5777,152.7
123902,32,64,12,30,2459.5706,12117.5764,159.8
123902,28,51,321,45,2459.5706,12117.5764,159.8
123902,10,48,192,47,2459.5706,12117.5764,159.8
123902,25,47,44,23,2459.5706,12117.5764,159.8
123902,26,34,215,27,2459.5706,12117.5764,159.8
123902,31,33,282,42,2459.5706,12117.5764,159.8
123902,23,16,166,20,2459.5706,12117.5764,159.8
123907,32,64,12,31,2459.5706,12117.5764,159.8
123907,28,51,321,45,2459.5706,12117.5764,159.8
123907,10,48,192,47,2459.5706,12117.5764,159.8
123907,25,47,44,24,2459.5706,12117.5764,159.8
123907,26,34,215,28,2459.5706,12117.5764,159.8
123907,31,33,282,42,2459.5706,12117.5764,159.8
123907,29,20,113,23,2459.5706,12117.5764,159.8
123907,23,16,166,21,2459.5706,12117.5764,159.8
123912,32,64,12,36,2459.5706,12117.5764,159.8
123912,28,51,321,45,2459.5706,12117.5764,159.8
123912,10,48,192,47,2459.5706,12117.5764,159.8
123912,25,47,44,24,2459.5706,12117.5764,159.8
123912,26,34,215,28,2459.5706,12117.5764,159.8
123912,31,33,282,41,2459.5706,12117.5764,159.8
123912,29,20,113,23,2459.5706,12117.5764,159.8
123912,23,16,166,21,2459.5706,12117.5764,159.8
123917,32,64,12,35,2459.5706,12117.5764,159.8
123917,28,51,321,44,2459.5706,12117.5764,159.8
123917,10,48,192,47,2459.5706,12117.5764,159.8
123917,25,47,44,23,2459.5706,12117.5764,159.8
123917,26,34,215,23,2459.5706,12117.5764,159.8
123917,31,33,282,40,2459.5706,12117.5764,159.8
123917,29,20,113,23,2459.5706,12117.5764,159.8
123917,23,16,166,27,2459.5706,12117.5764,159.8
123922,32,64,12,32,2459.5706,12117.5764,159.8
123922,28,51,321,43,2459.5706,12117.5764,159.8
123922,10,48,192,46,2459.5706,12117.5764,159.8
123922,25,47,44,20,2459.5706,12117.5764,159.8
123922,26,34,215,22,2459.5706,12117.5764,159.8
123922,31,33,282,40,2459.5706,12117.5764,159.8
123922,29,20,113,23,2459.5706,12117.5764,159.8
123922,23,16,166,26,2459.5706,12117.5764,159.8
123927,32,64,12,31,2459.5706,12117.5764,159.8
123927,28,51,321,43,2459.5706,12117.5764,159.8
123927,10,48,192,47,2459.5706,12117.5764,159.8
123927,25,47,44,20,2459.5706,12117.5764,159.8
123927,26,34,215,22,2459.5706,12117.5764,159.8
123927,31,33,282,41,2459.5706,12117.5764,159.8
123927,29,20,113,24,2459.5706,12117.5764,159.8
123927,23,16,166,26,2459.5706,12117.5764,159.8
123932,32,64,12,30,2459.5706,12117.5764,159.8
123932,28,51,321,44,2459.5706,12117.5764,159.8
123932,10,48,192,47,2459.5706,12117.5764,159.8
123932,25,47,44,20,2459.5706,12117.5764,159.8
123932,26,34,215,23,2459.5706,12117.5764,159.8
123932,31,33,282,42,2459.5706,12117.5764,159.8
123932,29,20,113,24,2459.5706,12117.5764,159.8
123932,23,16,166,26,2459.5706,12117.5764,159.8
123937,32,64,12,29,2459.5706,12117.5764,159.8
123937,28,51,321,45,2459.5706,12117.5764,159.8
123937,10,48,192,47,2459.5706,12117.5764,159.8
123937,25,47,44,19,2459.5706,12117.5764,159.8
123937,26,34,215,24,2459.5706,12117.5764,159.8
123937,31,33,282,43,2459.5706,12117.5764,159.8
123937,29,20,113,13,2459.5706,12117.5764,159.8
123937,23,16,166,25,2459.5706,12117.5764,159.8
123942,32,64,12,27,2459.5706,12117.5764,159.8
123942,28,51,321,45,2459.5706,12117.5764,159.8
123942,10,48,192,47,2459.5706,12117.5764,159.8
123942,25,47,44,19,2459.5706,12117.5764,159.8
123942,26,34,215,24,2459.5706,12117.5764,159.8
123942,31,33,282,43,2459.5706,12117.5764,159.8
123942,29,20,113,15,2459.5706,12117.5764,159.8
123942,23,16,166,25,2459.5706,12117.5764,159.8
123947,32,64,14,26,2459.5706,12117.5764,159.8
123947,28,51,322,44,2459.5706,12117.5764,159.8
123947,10,47,191,46,2459.5706,12117.5764,159.8
123947,25,47,44,18,2459.5706,12117.5764,159.8
123947,26,34,215,24,2459.5706,12117.5764,159.8
123947,31,33,283,42,2459.5706,12117.5764,159.8
123947,29,20,112,15,2459.5706,12117.5764,159.8
123947,23,16,166,20,2459.5706,12117.5764,159.8
123952,32,65,14,27,2459.5706,12117.5764,159.8
123952,28,51,322,44,2459.5706,12117.5764,159.8
123952,10,47,191,46,2459.5706,12117.5764,159.8
123952,25,47,44,18,2459.5706,12117.5764,159.8
123952,26,34,215,23,2459.5706,12117.5764,159.8
123952,31,34,283,42,2459.5706,12117.5764,159.8
123952,29,20,112,16,2459.5706,12117.5764,159.8
123952,23,16,166,19,2459.5706,12117.5764,159.8
123957,32,65,14,27,2459.5697,12117.5793,129.7
123957,28,51,322,44,2459.5697,12117.5793,129.7
123957,10,47,191,46,2459.5697,12117.5793,129.7
123957,25,47,44,23,2459.5697,12117.5793,129.7
123957,26,34,215,22,2459.5697,12117.5793,129.7
123957,31,34,283,43,2459.5697,12117.5793,129.7
123957,29,20,112,18,2459.5697,12117.5793,129.7
123957,23,16,166,20,2459.5697,12117.5793,129.7
124002,32,65,14,28,2459.5694,12117.5788,130.1
124002,28,51,322,45,2459.5694,12117.5788,130.1
124002,10,47,191,46,2459.5694,12117.5788,130.1
124002,25,47,44,23,2459.5694,12117.5788,130.1
124002,26,34,215,22,2459.5694,12117.5788,130.1
124002,31,34,283,43,2459.5694,12117.5788,130.1
124002,29,20,112,19,2459.5694,12117.5788,130.1
124002,23,16,166,20,2459.5694,12117.5788,130.1
124007,32,65,14,28,2459.5694,12117.5788,130.1
124007,28,51,322,45,2459.5694,12117.5788,130.1
124007,10,47,191,46,2459.5694,12117.5788,130.1
124007,25,47,44,19,2459.5694,12117.5788,130.1
124007,26,34,215,23,2459.5694,12117.5788,130.1
124007,31,34,283,43,2459.5694,12117.5788,130.1
124007,29,20,112,20,2459.5694,12117.5788,130.1
124007,23,16,166,19,2459.5694,12117.5788,130.1
124012,32,65,14,28,2459.5694,12117.5788,130.1
124012,28,51,322,45,2459.5694,12117.5788,130.1
124012,10,47,191,45,2459.5694,12117.5788,130.1
124012,25,47,44,18,2459.5694,12117.5788,130.1
124012,26,34,215,24,2459.5694,12117.5788,130.1
124012,31,34,283,42,2459.5694,12117.5788,130.1
124012,29,20,112,20,2459.5694,12117.5788,130.1
124012,23,16,166,18,2459.5694,12117.5788,130.1
124012,47,21,105,42,2459.5694,12117.5788,130.1
124017,32,65,14,26,2459.5694,12117.5788,130.1
124017,28,51,322,44,2459.5694,12117.5788,130.1
124017,10,47,191,44,2459.5694,12117.5788,130.1
124017,25,46,44,19,2459.5694,12117.5788,130.1
124017,26,35,216,24,2459.5694,12117.5788,130.1
124017,31,34,283,42,2459.5694,12117.5788,130.1
124017,29,20,112,20,2459.5694,12117.5788,130.1
124017,23,16,166,19,2459.5694,12117.5788,130.1
124017,47,21,105,40,2459.5694,12117.5788,130.1
124022,32,65,14,24,2459.5694,12117.5788,130.1
124022,28,51,322,44,2459.5694,12117.5788,130.1
124022,10,47,191,44,2459.5694,12117.5788,130.1
124022,25,46,44,17,2459.5694,12117.5788,130.1
124022,26,35,216,24,2459.5694,12117.5788,130.1
124022,31,34,283,42,2459.5694,12117.5788,130.1
124022,29,20,112,20,2459.5694,12117.5788,130.1
124022,23,16,166,19,2459.5694,12117.5788,130.1
124027,32,65,14,23,2459.5694,12117.5788,130.1
124027,28,51,322,44,2459.5694,12117.5788,130.1
124027,10,47,191,44,2459.5694,12117.5788,130.1
124027,25,46,44,23,2459.5694,12117.5788,130.1
124027,26,35,216,20,2459.5694,12117.5788,130.1
124027,31,34,283,42,2459.5694,12117.5788,130.1
124027,29,20,112,21,2459.5694,12117.5788,130.1
124027,23,16,166,26,2459.5694,12117.5788,130.1
124032,32,65,14,23,2459.5694,12117.5788,130.1
124032,28,51,322,44,2459.5694,12117.5788,130.1
124032,10,47,191,45,2459.5694,12117.5788,130.1
124032,25,46,44,24,2459.5694,12117.5788,130.1
124032,26,35,216,16,2459.5694,12117.5788,130.1
124032,31,34,283,43,2459.5694,12117.5788,130.1
124032,29,20,112,22,2459.5694,12117.5788,130.1
124032,23,16,166,26,2459.5694,12117.5788,130.1
124037,32,65,14,27,2459.5694,12117.5788,130.1
124037,28,51,322,44,2459.5694,12117.5788,130.1
124037,10,47,191,45,2459.5694,12117.5788,130.1
124037,25,46,44,25,2459.5694,12117.5788,130.1
124037,26,35,216,15,2459.5694,12117.5788,130.1
124037,31,34,283,44,2459.5694,12117.5788,130.1
124037,29,20,112,23,2459.5694,12117.5788,130.1
124037,23,16,166,26,2459.5694,12117.5788,130.1
124042,32,65,14,27,2459.5694,12117.5788,130.1
124042,28,51,322,44,2459.5694,12117.5788,130.1
